sim_id,total_mass,ell,em,match,phase_diff_per_cycle,f_lower_mode
SXS:BBH:0005,30,2,2,0.9872713800219491,0.01299843977035148,35.90644037253562
SXS:BBH:0005,30,2,1,0.9921287239003573,0.062191804165639644,17.95322018626781
SXS:BBH:0005,30,3,3,0.9277783023222594,0.055803397090158906,53.85966055880343
SXS:BBH:0005,30,4,4,0.9641174684997184,0.5279119973158436,71.81288074507124
SXS:BBH:0005,30,3,2,0.9799783661665107,0.013970747133395007,35.90644037253562
SXS:BBH:0005,30,4,3,0.9528071119031712,0.2390850657128,53.85966055880343
SXS:BBH:0005,35,2,2,0.991802250981491,0.00692860111030993,30.77682833006682
SXS:BBH:0005,35,2,1,0.9967024667797014,0.060137204256423236,15.38841416503341
SXS:BBH:0005,35,3,3,0.950391006283968,0.05079336876923837,46.16524249510023
SXS:BBH:0005,35,4,4,0.9880980988975866,0.4585990323798378,61.55365666013364
SXS:BBH:0005,35,3,2,0.9919880155715561,0.007312068194660375,30.77682833006682
SXS:BBH:0005,35,4,3,0.9725881175073662,0.334349874284931,46.16524249510023
SXS:BBH:0005,40,2,2,0.992664395938911,0.012131571532484103,26.92964301482196
SXS:BBH:0005,40,2,1,0.9965719503230156,0.0679540337061245,13.46482150741098
SXS:BBH:0005,40,3,3,0.951279628205385,0.056667895994970324,40.39446452223294
SXS:BBH:0005,40,4,4,0.9825824410597606,0.3938200546935606,53.85928602964392
SXS:BBH:0005,40,3,2,0.9896662277591286,0.013714378141670452,26.92964301482196
SXS:BBH:0005,40,4,3,0.9742161709978424,0.24913967709374502,40.39446452223294
SXS:BBH:0005,50,2,2,0.9947370276779333,0.008681854438023355,21.54361965373651
SXS:BBH:0005,50,2,1,0.9974193914766261,0.06040285667753873,10.771809826868255
SXS:BBH:0005,50,3,3,0.9622700351669411,0.052130974570890484,32.31542948060476
SXS:BBH:0005,50,4,4,0.9887020973268298,0.17654443825975114,43.08723930747302
SXS:BBH:0005,50,3,2,0.9923845830926847,0.00922247212260101,21.54361965373651
SXS:BBH:0005,50,4,3,0.9787597781101618,0.15285887660196681,32.31542948060476
SXS:BBH:0005,60,2,2,0.9951111052137237,0.006324277263539684,17.952961993168092
SXS:BBH:0005,60,2,1,0.9973073783971187,0.05524178589603857,8.976480996584046
SXS:BBH:0005,60,3,3,0.9683411280748248,0.049147746165531934,26.92944298975214
SXS:BBH:0005,60,4,4,0.989800201110036,0.10241312416484193,35.905923986336184
SXS:BBH:0005,60,3,2,0.9930077434765201,0.006222760533242773,17.952961993168092
SXS:BBH:0005,60,4,3,0.9783207479377979,0.32840897196633323,26.92944298975214
SXS:BBH:0005,70,2,2,0.9951001353309573,0.014550996104692042,15.38821910622899
SXS:BBH:0005,70,2,1,0.9969707911864404,0.07371801495587786,7.694109553114495
SXS:BBH:0005,70,3,3,0.9719290941483824,0.0599284337066559,23.082328659343485
SXS:BBH:0005,70,4,4,0.9889010884007498,0.11260888707049847,30.77643821245798
SXS:BBH:0005,70,3,2,0.9929814598845806,0.016915575961152375,15.38821910622899
SXS:BBH:0005,70,4,3,0.9764204590226359,0.15819069039455294,23.082328659343485
SXS:BBH:0005,80,2,2,0.9947631650592379,0.012131571532481508,13.464669035586825
SXS:BBH:0005,80,2,1,0.9968834550317581,0.06795403370612223,6.732334517793412
SXS:BBH:0005,80,3,3,0.9741208839022065,0.056667895994971185,20.197003553380238
SXS:BBH:0005,80,4,4,0.9870909301724967,0.10977394951000015,26.92933807117365
SXS:BBH:0005,80,3,2,0.992768614315921,0.013714378141670454,13.464669035586825
SXS:BBH:0005,80,4,3,0.9806129541920184,0.15523355487944923,20.197003553380238
SXS:BBH:0005,90,2,2,0.9950055537558866,0.010225242356027337,11.968578833703297
SXS:BBH:0005,90,2,1,0.9974163680869571,0.06373466364133151,5.984289416851649
SXS:BBH:0005,90,3,3,0.9754925623022214,0.054138472946377386,17.952868250554946
SXS:BBH:0005,90,4,4,0.9873859482669498,0.10740208304461239,23.937157667406595
SXS:BBH:0005,90,3,2,0.9925350282749302,0.011219197484339888,11.968578833703297
SXS:BBH:0005,90,4,3,0.9822748752209128,0.15273111173069104,17.952868250554946
SXS:BBH:0005,100,2,2,0.9952718363625511,0.0031747866398966424,10.77170942484954
SXS:BBH:0005,100,2,1,0.9976212994654926,0.05085416751921715,5.38585471242477
SXS:BBH:0005,100,3,3,0.9775832969891778,0.04578875219824924,16.15756413727431
SXS:BBH:0005,100,4,4,0.9894762530612734,0.09903134548521562,21.54341884969908
SXS:BBH:0005,100,3,2,0.9930880827048336,0.002452184127879586,10.77170942484954
